time,open,high,low,close
2020-05-31 20:00:00,1735.06,1744.61,1727.21,1739.8
2020-06-01 20:00:00,1733.67,1745.18,1721.34,1727.94
2020-06-02 20:00:00,1720.07,1731.81,1689.42,1698.2
2020-06-03 20:00:00,1694.42,1721.87,1694.42,1714.11
2020-06-04 20:00:00,1712.72,1716.25,1670.73,1685.34
2020-06-07 20:00:00,1674.98,1700.68,1674.98,1698.0
2020-06-08 20:00:00,1695.97,1720.85,1692.26,1714.45
2020-06-09 20:00:00,1705.48,1739.76,1705.48,1738.44
2020-06-10 20:00:00,1736.05,1744.67,1721.57,1726.92
2020-06-11 20:00:00,1718.47,1743.04,1718.47,1730.23
2020-06-14 20:00:00,1726.81,1734.5,1704.23,1724.73
2020-06-15 20:00:00,1724.64,1732.82,1716.78,1726.39
2020-06-16 20:00:00,1726.38,1730.33,1712.66,1726.63
2020-06-17 20:00:00,1725.61,1737.51,1717.55,1722.54
2020-06-18 20:00:00,1720.98,1745.2,1720.98,1743.11
2020-06-21 20:00:00,1753.02,1763.07,1742.78,1754.59
2020-06-22 20:00:00,1753.74,1770.99,1747.37,1767.48
2020-06-23 20:00:00,1767.21,1779.22,1760.62,1761.24
2020-06-24 20:00:00,1760.31,1768.86,1753.36,1763.77
2020-06-25 20:00:00,1763.3,1771.84,1747.43,1771.01
2020-06-28 20:00:00,1775.43,1775.43,1765.58,1772.26
2020-06-29 20:00:00,1771.14,1786.13,1764.51,1780.34
2020-06-30 20:00:00,1780.21,1789.09,1759.08,1770.44
2020-07-01 20:00:00,1768.21,1779.51,1757.45,1775.34
2020-07-02 20:00:00,1774.26,1777.12,1772.59,1775.71
2020-07-05 20:00:00,1773.42,1786.99,1770.0,1784.72
2020-07-06 20:00:00,1783.23,1797.37,1773.52,1795.34
2020-07-07 20:00:00,1794.78,1817.97,1791.48,1808.92
2020-07-08 20:00:00,1808.05,1815.95,1795.48,1803.14
2020-07-09 20:00:00,1801.07,1810.57,1794.07,1798.25
2020-07-12 20:00:00,1795.98,1813.32,1795.98,1802.43
2020-07-13 20:00:00,1802.09,1810.87,1790.46,1809.22
2020-07-14 20:00:00,1807.38,1815.07,1802.47,1810.21
2020-07-15 20:00:00,1810.02,1813.27,1794.94,1796.81
2020-07-16 20:00:00,1796.86,1812.0,1795.83,1809.53
2020-07-19 20:00:00,1808.97,1820.57,1805.71,1817.25
2020-07-20 20:00:00,1817.64,1843.48,1815.84,1841.78
2020-07-21 20:00:00,1839.61,1872.0,1839.61,1871.52
2020-07-22 20:00:00,1870.91,1898.38,1863.71,1887.25
2020-07-23 20:00:00,1886.44,1906.54,1881.37,1900.9
2020-07-26 20:00:00,1901.39,1945.65,1899.58,1941.92
2020-07-27 20:00:00,1941.31,1981.15,1906.63,1959.61
2020-07-28 20:00:00,1955.46,1980.92,1941.46,1970.3
2020-07-29 20:00:00,1969.59,1971.59,1939.54,1955.96
2020-07-30 20:00:00,1954.76,1982.93,1954.76,1975.18
2020-08-02 20:00:00,1978.49,1987.69,1960.5,1976.69
2020-08-03 20:00:00,1976.36,2019.96,1966.96,2019.13
2020-08-04 20:00:00,2018.78,2055.62,2009.52,2037.74
2020-08-05 20:00:00,2038.48,2069.68,2034.53,2063.15
2020-08-06 20:00:00,2063.47,2075.25,2015.5,2034.6
2020-08-09 20:00:00,2033.77,2049.91,2018.99,2027.32
2020-08-10 20:00:00,2026.82,2030.01,1901.32,1911.53
2020-08-11 20:00:00,1911.48,1949.3,1862.6,1916.62
2020-08-12 20:00:00,1915.19,1966.3,1912.81,1953.23
2020-08-13 20:00:00,1952.66,1962.19,1932.17,1943.95
2020-08-16 20:00:00,1946.28,1990.7,1929.4,1985.09
2020-08-17 20:00:00,1984.55,2015.71,1976.02,2001.78
2020-08-18 20:00:00,2002.02,2006.46,1924.7,1929.29
2020-08-19 20:00:00,1928.63,1955.24,1924.78,1946.61
2020-08-20 20:00:00,1946.88,1955.89,1911.48,1939.84
2020-08-23 20:00:00,1940.19,1961.77,1923.71,1928.96
2020-08-24 20:00:00,1928.84,1937.51,1914.27,1927.83
2020-08-25 20:00:00,1931.97,1954.84,1902.78,1953.84
2020-08-26 20:00:00,1954.21,1976.71,1909.92,1928.97
2020-08-27 20:00:00,1929.03,1973.83,1923.14,1964.46
2020-08-30 20:00:00,1965.48,1976.65,1954.25,1967.52
2020-08-31 20:00:00,1967.07,1992.42,1963.13,1970.33
2020-09-01 20:00:00,1969.31,1973.26,1932.6,1942.9
2020-09-02 20:00:00,1942.16,1951.04,1921.78,1930.24
2020-09-03 20:00:00,1931.35,1947.68,1916.37,1933.39
2020-09-06 20:00:00,1929.85,1941.33,1924.31,1928.73
2020-09-07 20:00:00,1929.16,1940.9,1906.42,1931.5
2020-09-08 20:00:00,1932.17,1950.87,1920.05,1946.56
2020-09-09 20:00:00,1946.39,1966.61,1941.4,1946.04
2020-09-10 20:00:00,1944.8,1954.77,1937.2,1939.92
2020-09-13 20:00:00,1940.43,1962.75,1936.52,1956.47
2020-09-14 20:00:00,1956.74,1972.15,1948.36,1954.14
2020-09-15 20:00:00,1952.82,1973.58,1949.85,1959.41
2020-09-16 20:00:00,1958.94,1960.95,1932.84,1944.14
2020-09-17 20:00:00,1944.09,1960.06,1943.64,1949.64
2020-09-20 20:00:00,1949.46,1955.59,1882.2,1912.58
2020-09-21 20:00:00,1912.37,1920.04,1894.58,1900.1
2020-09-22 20:00:00,1900.04,1905.32,1855.79,1863.33
2020-09-23 20:00:00,1863.23,1877.09,1848.74,1867.85
2020-09-24 20:00:00,1868.07,1875.18,1852.42,1861.22
2020-09-27 20:00:00,1857.97,1883.05,1848.41,1881.58
2020-09-28 20:00:00,1880.94,1899.16,1875.44,1897.27
2020-09-29 20:00:00,1898.0,1902.26,1881.36,1885.42
2020-09-30 20:00:00,1885.26,1911.97,1884.69,1906.0
2020-10-01 20:00:00,1905.15,1917.07,1889.76,1898.65
2020-10-04 20:00:00,1903.56,1918.82,1887.02,1913.47
2020-10-05 20:00:00,1912.68,1921.03,1874.62,1877.93
2020-10-06 20:00:00,1878.45,1898.06,1872.87,1887.67
2020-10-07 20:00:00,1887.07,1900.69,1881.94,1893.58
2020-10-08 20:00:00,1893.55,1930.45,1893.55,1930.02
2020-10-11 20:00:00,1928.75,1933.19,1918.35,1922.51
2020-10-12 20:00:00,1922.7,1925.44,1886.51,1890.99
2020-10-13 20:00:00,1891.69,1912.94,1882.5,1901.3
2020-10-14 20:00:00,1901.65,1908.95,1889.6,1908.27
2020-10-15 20:00:00,1908.39,1913.94,1897.8,1898.74
2020-10-18 20:00:00,1899.68,1918.5,1897.01,1904.16
2020-10-19 20:00:00,1903.36,1914.11,1894.58,1907.02
2020-10-20 20:00:00,1907.73,1931.39,1907.73,1924.59
2020-10-21 20:00:00,1922.71,1926.01,1894.56,1903.79
2020-10-22 20:00:00,1903.85,1914.21,1894.29,1901.7
2020-10-25 20:00:00,1902.68,1908.62,1891.24,1902.2
2020-10-26 20:00:00,1901.65,1911.36,1897.81,1907.58
2020-10-27 20:00:00,1907.9,1910.88,1869.26,1877.37
2020-10-28 20:00:00,1876.72,1884.97,1859.94,1867.73
2020-10-29 20:00:00,1867.13,1889.81,1864.38,1878.88
2020-11-01 19:00:00,1877.02,1896.04,1873.44,1895.68
2020-11-02 19:00:00,1895.37,1910.57,1886.95,1909.57
2020-11-03 19:00:00,1908.85,1916.38,1881.69,1903.0
2020-11-04 19:00:00,1903.05,1952.76,1902.2,1949.46
2020-11-05 19:00:00,1948.39,1960.36,1935.61,1950.96
2020-11-08 19:00:00,1954.99,1965.52,1850.54,1862.14
2020-11-09 19:00:00,1863.72,1890.4,1860.32,1877.25
2020-11-10 19:00:00,1876.94,1884.48,1856.46,1865.26
2020-11-11 19:00:00,1865.53,1883.88,1862.7,1876.86
2020-11-12 19:00:00,1877.02,1896.83,1874.04,1889.33
2020-11-15 19:00:00,1888.53,1899.06,1864.53,1888.83
2020-11-16 19:00:00,1888.71,1893.44,1876.85,1880.21
2020-11-17 19:00:00,1880.35,1884.84,1863.76,1872.31
2020-11-18 19:00:00,1872.6,1874.08,1852.73,1866.02
2020-11-19 19:00:00,1865.55,1879.73,1860.86,1870.79
2020-11-22 19:00:00,1870.71,1876.13,1830.98,1837.84
2020-11-23 19:00:00,1837.89,1839.01,1800.22,1807.38
2020-11-24 19:00:00,1807.41,1817.74,1801.63,1807.75
2020-11-25 19:00:00,1807.71,1818.25,1805.79,1809.91
2020-11-26 19:00:00,1810.37,1813.84,1774.34,1787.95
2020-11-29 19:00:00,1786.55,1789.98,1764.28,1776.72
2020-11-30 19:00:00,1776.7,1817.3,1775.74,1815.03
2020-12-01 19:00:00,1815.12,1832.4,1807.45,1830.5
2020-12-02 19:00:00,1830.12,1843.94,1823.75,1840.91
2020-12-03 19:00:00,1840.87,1848.22,1829.15,1838.65
2020-12-06 19:00:00,1837.96,1868.54,1821.93,1862.19
2020-12-07 19:00:00,1861.61,1875.29,1860.23,1870.24
2020-12-08 19:00:00,1870.6,1870.93,1825.41,1839.87
2020-12-09 19:00:00,1839.51,1850.01,1828.65,1836.64
2020-12-10 19:00:00,1836.6,1847.71,1824.01,1839.49
2020-12-13 19:00:00,1840.71,1841.23,1818.5,1826.99
2020-12-14 19:00:00,1827.16,1855.38,1825.49,1853.26
2020-12-15 19:00:00,1853.37,1865.75,1844.73,1864.54
2020-12-16 19:00:00,1863.85,1896.18,1861.99,1885.41
2020-12-17 19:00:00,1885.11,1889.65,1877.41,1881.39
2020-12-20 19:00:00,1884.97,1906.74,1855.04,1876.52
2020-12-21 19:00:00,1876.93,1884.28,1858.93,1859.92
2020-12-22 19:00:00,1859.49,1878.51,1857.02,1873.15
2020-12-23 19:00:00,1872.42,1883.43,1869.53,1879.9
2020-12-27 19:00:00,1882.49,1900.23,1869.11,1873.45
